freq,unit,geo,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
A,P_HTHAB,PT17,:,:,:,:,:,:,484.20,484.97,485.89,485.93,484.66,489.32,497.18,503.06,511.20,520.35,528.36,536.21,548.55,560.49,573.20,588.03,603.75,619.06,631.44,643.20,652.83,663.64,672.67,:
A,P_HTHAB,PT18,:,:,:,:,:,:,142.74,148.31,159.36,167.59,170.66,174.49,182.38,184.65,188.31,193.06,197.42,206.74,215.19,229.26,241.69,253.68,264.52,277.30,285.73,296.59,310.06,319.81,323.17,:
A,P_HTHAB,PT20,:,:,:,:,:,:,150.77,154.31,160.77,163.43,168.30,172.40,178.51,182.56,189.41,197.14,204.23,214.32,229.17,243.76,254.55,270.15,290.58,309.13,324.24,338.60,354.58,367.01,383.13,:
A,P_HTHAB,PT30,:,:,:,:,:,:,179.55,185.64,192.21,193.49,195.98,203.83,209.73,213.58,220.77,231.18,244.80,253.24,263.06,281.04,294.43,321.15,352.55,376.30,403.34,422.97,442.35,471.10,501.28,:
A,P_HTHAB,RO,:,:,:,:,:,:,188.02d,192.65,196.88,196.34,200.87,210.06,220.32,219.57,218.87b,231.85,238.05,250.79,253.89,261.05,264.36,269.83,276.58,284.10,292.66,304.68,318.67b,332.86,350.88,:
A,P_HTHAB,RO11,:,:,:,:,:,:,185.33d,211.65,213.20,202.29,211.08,223.01,228.26,228.93,223.93b,241.29,255.72,266.09,285.31,293.74,294.08,296.85,303.60,298.36,304.98,322.77,335.01b,344.23,361.22,:
A,P_HTHAB,RO12,:,:,:,:,:,:,184.83d,183.48,186.92,196.45,192.82,198.39,211.93,214.21,205.55b,217.99,216.93,228.45,242.91,265.34,277.56,277.63,284.48,295.67,301.54,312.64,321.08b,335.58,358.12,:
A,P_HTHAB,RO21,:,:,:,:,:,:,139.87d,152.58,148.27,148.65,148.00,158.67,165.32,160.74,164.82b,175.18,171.06,174.01,188.81,204.59,209.24,212.35,209.64,221.42,234.47,243.97,255.50b,266.43,269.28,:
A,P_HTHAB,RO22,:,:,:,:,:,:,136.98d,143.28,145.31,144.05,146.44,145.80,147.85,146.50,147.38b,154.28,163.81,163.67,174.71,184.42,185.48,191.78,198.90,201.01,204.87,209.70,219.85b,229.24,237.92,:
A,P_HTHAB,RO31,:,:,:,:,:,:,112.09d,128.41,135.81,135.69,130.02,127.89,129.05,129.33,120.85b,127.09,130.96,136.97,137.16,142.06,147.32,148.09,149.62,152.08,152.12,157.35,159.76b,159.16,165.03,:
A,P_HTHAB,RO32,:,:,:,:,:,:,447.38d,382.10,406.35,412.35,452.59,486.96,515.47,506.72,483.40b,483.77,480.95,516.70,498.75,514.05,509.46,529.34,533.72,553.13,563.02,580.45,617.92b,655.57,711.90,:
A,P_HTHAB,RO41,:,:,:,:,:,:,172.95d,180.89,180.38,177.95,178.59,180.39,185.76,184.15,180.05b,190.75,196.68,201.57,208.60,220.26,227.68,234.52,261.69,270.37,283.52,298.45,311.52b,316.48,329.64,:
A,P_HTHAB,RO42,:,:,:,:,:,:,217.36d,235.65,243.16,231.08,224.72,237.13,257.90,255.97,269.84b,275.40,286.69,315.76,329.56,350.04,345.97,351.33,360.55,369.99,385.77,399.41,416.35b,447.81,482.96,:
A,P_HTHAB,RS,:,:,:,:,:,:,:,:,:,:,274.70d,281.03d,279.35d,282.07d,289.10d,298.48d,301.58d,306.58d,309.81d,309.97d,310.55d,307.13d,307.81d,295.44bd,295.88d,298.23d,:,287.82bd,302.93d,:
A,P_HTHAB,RS11,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,364.22bd,364.70d,364.57d,:,335.15bd,351.58d,:
A,P_HTHAB,RS12,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,262.98bd,264.06d,267.58d,:,252.27bd,272.13d,:
A,P_HTHAB,RS21,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,260.99bd,262.01d,264.70d,:,268.56bd,276.30d,:
A,P_HTHAB,RS22,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,306.85bd,301.89d,304.50d,:,302.51bd,319.33d,:
A,P_HTHAB,SE,:,:,281.64,283.76,285.37,291.90,296.55,302.55,312.12,321.23,328.29,337.28,345.38,354.24,362.50,368.13,374.94,380.77,388.84,396.74,404.30,410.86,417.38,423.29,426.92,432.12,428.66,431.92,:,:
A,P_HTHAB,SE11,:,:,:,:,:,:,361.71,364.14,379.56,394.16,406.54,409.61,420.43,434.19,443.17,450.04,449.90,447.52,452.31,458.84,463.91,471.53,474.86,477.86,479.03,470.78,458.99,459.21,:,:
A,P_HTHAB,SE12,:,:,:,:,:,:,298.72,307.74,316.72,328.19,331.93,339.31,346.63,354.63,365.61,367.78,376.05,387.65,394.36,400.77,411.00,415.82,423.69,433.91,441.65,450.27,449.86,455.51,:,:
A,P_HTHAB,SE21,:,:,:,:,:,:,236.99,240.05,254.00,256.67,264.75,281.18,287.79,296.82,301.19,309.19,315.34,321.52,328.34,343.95,354.82,359.73,363.98,368.50,371.24,380.36,383.78,391.83,:,:
A,P_HTHAB,SE22,:,:,:,:,:,:,310.42,319.39,329.96,341.11,349.56,357.48,361.25,368.36,376.68,379.65,381.94,389.18,398.43,401.94,404.54,409.98,421.71,430.32,432.60,440.86,434.81,437.23,:,:
A,P_HTHAB,SE23,:,:,:,:,:,:,278.74,287.15,294.26,302.56,305.16,314.21,322.60,328.60,335.64,340.83,349.22,360.11,373.11,384.47,391.85,398.59,405.72,411.06,415.85,426.90,421.19,423.88,:,:
A,P_HTHAB,SE31,:,:,:,:,:,:,244.54,248.80,246.86,248.64,255.62,268.70,280.40,286.56,294.45,296.46,313.73,316.81,323.07,328.27,335.51,343.77,346.10,346.61,349.98,354.34,358.79,360.64,:,:
A,P_HTHAB,SE32,:,:,:,:,:,:,241.84,242.97,255.95,266.78,273.38,295.68,303.62,311.15,314.28,327.01,338.93,333.68,339.13,345.35,357.22,364.01,367.02,377.19,370.92,378.97,380.64,397.94,:,:
A,P_HTHAB,SE33,:,:,:,:,:,:,304.00,309.54,312.11,310.48,317.19,325.45,330.57,340.38,348.25,360.55,372.20,377.96,384.41,390.93,403.57,410.40,420.30,426.01,433.89,446.55,456.80,453.75,:,:
A,P_HTHAB,SI,:,:,:,:,:,218.76,212.60,215.14,217.11,222.61,224.73,229.79,234.54,236.19,239.46,240.14,240.97,243.05,249.46,254.14,262.92,277.02,282.53,301.40,310.11,317.81,326.19,330.29,334.38,:
A,P_HTHAB,SI03,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,192.81,199.57,212.17,224.28,234.80,244.04,253.65,252.19,264.54,276.15,281.99,286.31,:
A,P_HTHAB,SI04,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,300.63,306.92,302.20,306.85,324.74,325.86,354.95,374.81,377.06,381.57,383.54,387.28,:
A,P_HTHAB,SK,:,:,:,:,:,:,332.02,335.40,335.05,332.64,328.71,332.28,303.71b,317.14,338.98,336.87,330.42,335.90,330.64,336.44,339.07,342.78,345.13,347.35,342.11,352.10,356.68,366.86,368.02,:
A,P_HTHAB,SK01,:,:,:,:,:,:,668.09,685.82,703.11,705.66,705.39,717.68,551.20b,618.05,698.80,677.39,680.49,668.82,668.56,681.26,686.72,678.22,666.37,655.75,635.40,643.60,648.52,684.68,679.36,:
A,P_HTHAB,SK02,:,:,:,:,:,:,250.05,254.47,253.69,250.89,246.24,249.95,243.16b,248.25,262.20,260.14,249.49,254.35,251.17,257.52,258.95,263.27,263.27,263.56,264.21,268.43,277.43,285.30,280.40,:
A,P_HTHAB,SK03,:,:,:,:,:,:,305.71,303.15,302.24,302.05,298.30,294.83,277.37b,286.47,300.38,305.98,293.98,298.49,288.55,300.63,301.50,306.86,316.74,327.88,326.79,332.75,330.86,340.99,346.27,:
A,P_HTHAB,SK04,:,:,:,:,:,:,319.92,324.03,319.70,313.98,309.72,316.23,304.49b,311.24,326.85,324.98,323.94,336.66,330.07,326.00,329.05,333.95,336.54,336.84,325.76,344.59,347.60,347.88,349.26,:
A,P_HTHAB,TR,102.57,108.56,109.81,109.87,111.68,115.14,120.08,129.53,137.81,139.31,141.43,143.66,147.37,150.77,154.51,159.25,164.69,168.78,169.80,172.62,175.68,175.71,180.60,182.68,186.77,188.10b,194.73,205.38,218.15,:
A,P_HTHAB,TR10,:,:,:,:,:,:,:,:,:,:,:,:,:,:,164.20,179.53,194.28,196.10,190.28,193.51,186.28,190.05,198.36,216.45,205.78,219.64b,228.12,246.44,270.05,:
A,P_HTHAB,TR21,:,:,:,:,:,:,:,:,:,:,:,:,:,:,139.08,142.61,149.62,153.04,166.05,161.64,167.02,166.40,163.56,169.67,168.43,173.92b,182.25,189.69,195.65,:
A,P_HTHAB,TR22,:,:,:,:,:,:,:,:,:,:,:,:,:,:,96.90,104.08,112.63,123.72,131.02,140.57,142.37,144.80,148.20,149.06,156.06,161.26b,166.08,172.94,185.42,:
A,P_HTHAB,TR31,:,:,:,:,:,:,:,:,:,:,:,:,:,:,240.04,237.20,234.23,224.46,223.88,227.53,241.59,241.49,241.41,233.87,256.37,256.90b,257.44,262.77,277.17,:
A,P_HTHAB,TR32,:,:,:,:,:,:,:,:,:,:,:,:,:,:,147.34,146.81,146.84,153.59,160.10,165.86,173.41,176.65,179.63,183.72,188.73,185.64b,187.71,194.21,203.11,:
A,P_HTHAB,TR33,:,:,:,:,:,:,:,:,:,:,:,:,:,:,112.26,117.57,120.99,129.05,138.23,140.92,144.04,146.41,150.90,148.01,152.54,152.69b,161.63,171.23,178.39,:
A,P_HTHAB,TR41,:,:,:,:,:,:,:,:,:,:,:,:,:,:,145.17,152.77,152.44,153.53,158.39,162.86,164.76,165.65,168.79,167.29,168.79,175.67b,181.89,187.40,198.07,:
A,P_HTHAB,TR42,:,:,:,:,:,:,:,:,:,:,:,:,:,:,129.83,133.96,139.69,143.87,153.01,151.50,158.80,161.18,163.72,162.40,172.36,165.29b,169.14,183.12,187.54,:
A,P_HTHAB,TR51,:,:,:,:,:,:,:,:,:,:,:,:,:,:,394.04,389.54,377.53,351.99,310.02,309.69,322.28,316.11,318.50,312.65,313.86,305.20b,314.55,339.61,367.20,:
A,P_HTHAB,TR52,:,:,:,:,:,:,:,:,:,:,:,:,:,:,128.37,133.82,139.54,150.52,162.11,175.74,175.60,175.60,179.93,178.42,187.64,187.74b,191.62,197.45,207.71,:
A,P_HTHAB,TR61,:,:,:,:,:,:,:,:,:,:,:,:,:,:,170.34,169.06,170.93,173.07,188.17,195.47,202.36,201.27,203.76,199.70,201.60,212.59b,218.72,222.73,233.21,:
A,P_HTHAB,TR62,:,:,:,:,:,:,:,:,:,:,:,:,:,:,133.76,140.21,145.98,150.40,154.09,154.88,161.99,161.90,166.96,163.39,172.45,177.70b,181.86,187.96,196.11,:
A,P_HTHAB,TR63,:,:,:,:,:,:,:,:,:,:,:,:,:,:,90.35,98.07,105.30,111.67,117.51,122.42,124.94,126.55,128.97,132.26,141.83,139.76b,145.64,151.30,158.56,:
A,P_HTHAB,TR71,:,:,:,:,:,:,:,:,:,:,:,:,:,:,111.26,120.98,126.37,132.42,136.90,137.27,135.15,134.38,138.25,138.98,145.18,147.07b,145.27,158.45,161.35,:
A,P_HTHAB,TR72,:,:,:,:,:,:,:,:,:,:,:,:,:,:,156.82,147.63,161.04,164.55,167.58,172.52,183.50,176.66,179.81,179.44,189.38,187.62b,188.81,197.45,207.52,:
A,P_HTHAB,TR81,:,:,:,:,:,:,:,:,:,:,:,:,:,:,133.89,136.46,144.27,152.87,156.53,163.76,160.50,160.55,166.80,165.77,176.38,164.01b,170.00,179.24,186.17,:
A,P_HTHAB,TR82,:,:,:,:,:,:,:,:,:,:,:,:,:,:,100.44,110.60,112.45,124.38,130.41,124.67,117.16,116.27,117.25,122.96,128.71,130.32b,135.78,146.58,155.86,:
A,P_HTHAB,TR83,:,:,:,:,:,:,:,:,:,:,:,:,:,:,131.30,132.74,139.39,146.82,156.02,155.79,165.04,164.52,169.72,165.29,175.35,174.67b,183.68,195.10,197.67,:
A,P_HTHAB,TR90,:,:,:,:,:,:,:,:,:,:,:,:,:,:,120.99,124.46,138.82,154.28,160.30,160.49,159.76,162.33,167.33,170.24,180.49,174.24b,181.24,199.45,204.97,:
A,P_HTHAB,TRA1,:,:,:,:,:,:,:,:,:,:,:,:,:,:,145.29,147.82,161.90,174.59,183.07,180.63,187.89,187.24,200.81,207.66,200.41,196.06b,211.00,219.45,228.14,:
A,P_HTHAB,TRA2,:,:,:,:,:,:,:,:,:,:,:,:,:,:,75.33,80.94,81.18,99.67,105.18,105.98,110.20,107.35,114.52,117.00,121.66,112.11b,129.10,132.01,137.20,:
A,P_HTHAB,TRB1,:,:,:,:,:,:,:,:,:,:,:,:,:,:,158.05,166.38,171.74,179.73,182.43,186.30,184.47,179.39,182.88,190.25,199.24,180.43b,185.80,193.23,216.19,:
A,P_HTHAB,TRB2,:,:,:,:,:,:,:,:,:,:,:,:,:,:,90.89,99.86,96.10,114.96,121.33,111.95,115.54,107.66,109.88,119.15,123.60,114.98b,128.27,135.62,145.49,:
A,P_HTHAB,TRC1,:,:,:,:,:,:,:,:,:,:,:,:,:,:,101.27,106.82,110.67,117.26,123.07,129.43,133.18,132.27,139.74,135.52,148.09,146.85b,148.32,155.04,166.30,:
A,P_HTHAB,TRC2,:,:,:,:,:,:,:,:,:,:,:,:,:,:,97.29,105.70,109.85,120.74,124.18,131.15,135.52,134.40,144.72,124.94,132.31,131.69b,140.38,140.02,145.61,:
A,P_HTHAB,TRC3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,70.36,80.75,84.52,102.74,101.57,99.42,100.29,94.83,100.33,104.43,112.04,109.75b,122.97,125.26,132.95,:
