freq,sex,isced97,unit,geo,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
A,T,ED5B,NR,PL42,:,:,:,811,1293,1527,1637,1625,1445,1415,1151,968,681,599,345
A,T,ED5B,NR,PL43,:,:,:,108,104,130,112,123,132,141,89,36,:z,:z,:z
A,T,ED5B,NR,PL5,:,:,:,2118,2023,2097,2284,2373,2394,2391,2115,1978,1769,1569,1367
A,T,ED5B,NR,PL51,:,:,:,1490,1061,1019,1052,1141,1186,1297,1219,1204,1150,1130,1006
A,T,ED5B,NR,PL52,:,:,:,628,962,1078,1232,1232,1208,1094,896,774,619,439,361
A,T,ED5B,NR,PL6,:,:,:,1362,1306,1289,1306,1216,1524,1263,2184,2528,2327,1892,1110
A,T,ED5B,NR,PL61,:,:,:,1056,1042,946,904,817,815,624,1410,1301,1156,1012,784
A,T,ED5B,NR,PL62,:,:,:,306,264,343,366,328,632,574,572,780,698,444,165
A,T,ED5B,NR,PL63,:,:,:,:z,:z,:z,36,71,77,65,202,447,473,436,161
A,T,ED5B,NR,PT,77876,31884,18713,11606,:,5466,5097,4888,4233,2931,676,398,103,103,74
A,T,ED5B,NR,PT1,:,:,:,:,:,5239,4839,4615,4000,2719,676,398,103,103,74
A,T,ED5B,NR,PT11,:,:,:,:,:,1506,1180,991,620,303,39,1,:z,30,:z
A,T,ED5B,NR,PT15,:,:,:,:,:,197,210,202,153,133,42,38,19,20,19
A,T,ED5B,NR,PT16,:,:,:,:,:,1003,1265,1283,1347,1082,19,36,9,:z,:z
A,T,ED5B,NR,PT17,:,:,:,:,:,2382,1966,1893,1694,1201,576,323,75,53,55
A,T,ED5B,NR,PT18,:,:,:,:,:,151,218,246,186,:z,:z,:z,:z,:z,:z
A,T,ED5B,NR,PT2,:,:,:,:,:,:z,:z,:z,:z,:z,:z,:z,:z,:z,:z
A,T,ED5B,NR,PT20,:,:,:,:,:,0,0,:z,0,0,:z,:z,:z,:z,:z
A,T,ED5B,NR,PT3,:,:,:,:,:,227,258,273,233,212,:z,:z,:z,:z,:z
A,T,ED5B,NR,PT30,:,:,:,:,:,227,258,273,233,212,:z,:z,:z,:z,:z
A,T,ED5B,NR,RO,21021,27244,36028,49080,55070,50892,46172,43192,27872,12937,1485,573,570,610,:
A,T,ED5B,NR,RO1,:,:,10677,14405,17357,16197,15656,15377,10428,4862,632,94,93,96,:
A,T,ED5B,NR,RO11,:,:,5448,7616,8526,7718,7864,7786,5464,2438,150,:,:,:z,:
A,T,ED5B,NR,RO12,:,:,5229,6789,8831,8479,7792,7591,4964,2424,482,94,93,96,:
A,T,ED5B,NR,RO2,:,:,7880,10929,12268,10329,8572,7143,4601,2312,489,398,477,514,:
A,T,ED5B,NR,RO21,:,:,4613,7069,7823,6433,4869,3895,2380,1163,:,:,:,:z,:
A,T,ED5B,NR,RO22,:,:,3267,3860,4445,3896,3703,3248,2221,1149,489,398,477,514,:
A,T,ED5B,NR,RO3,:,:,10281,14000,14062,13627,12171,11549,6908,3135,221,75,:,:z,:
A,T,ED5B,NR,RO31,:,:,3068,5171,6069,6311,5144,4515,2513,1034,:,:,:,:z,:
A,T,ED5B,NR,RO32,:,:,7213,8829,7993,7316,7027,7034,4395,2101,221,75,:,:z,:
A,T,ED5B,NR,RO4,:,:,7190,9746,11383,10739,9773,9123,5935,2628,143,6,:,:z,:
A,T,ED5B,NR,RO41,:,:,3036,4456,5994,4597,4346,4280,2700,1291,66,:,:,:z,:
A,T,ED5B,NR,RO42,:,:,4154,5290,5389,6142,5427,4843,3235,1337,77,6,:,:z,:
A,T,ED5B,NR,SE,:,11436,13877,13501,13615,14464,16792,17851,:u,21608,23291,25478,27945,28275,27494
A,T,ED5B,NR,SE1,:,1422,1577,4824,4494,4662,5383,5695,:u,7245,7375,8112,8372,8503,8628
A,T,ED5B,NR,SE11,:,335,494,2288,2217,2421,2646,2660,:u,4092,4304,4933,5066,5335,5641
A,T,ED5B,NR,SE12,:,1087,1083,2536,2277,2241,2737,3035,:u,3153,3071,3179,3306,3168,2987
A,T,ED5B,NR,SE2,:,1882,1356,6527,7074,7866,9130,9557,:u,11071,12197,13133,14640,14696,13943
A,T,ED5B,NR,SE21,:,393,338,1486,1529,1670,2016,2200,:u,2611,2631,2686,3096,3146,3060
A,T,ED5B,NR,SE22,:,708,542,2301,2521,2910,3477,3755,:u,4044,4352,4276,4532,4478,4453
A,T,ED5B,NR,SE23,:,781,476,2740,3024,3286,3637,3602,:u,4416,5214,6171,7012,7072,6430
A,T,ED5B,NR,SE3,:,753,820,2150,2047,1936,2279,2599,:u,3292,3719,4233,4933,5076,4923
A,T,ED5B,NR,SE31,:,99,191,992,944,862,1077,1148,:u,1552,1793,2013,2357,2404,2269
A,T,ED5B,NR,SE32,:,419,394,653,594,552,596,686,:u,815,906,990,1197,1372,1356
A,T,ED5B,NR,SE33,:,235,235,505,509,522,606,765,:u,925,1020,1230,1379,1300,1298
A,T,ED5B,NR,SI,22191,32891,38267,44682,48261,50885,51862,55105,51774,48937,42631,36079,27137,21274,17124
A,T,ED5B,NR,SI0,22191,32891,38267,44682,48261,50885,51862,55105,51774,48937,42631,36079,27137,21274,17124
A,T,ED5B,NR,SI01,:,:,:,:,:,:,:,:,:,18715,16909,14650,11776,10250,8909
A,T,ED5B,NR,SI02,:,:,:,:,:,:,:,:,:,30222,25722,21429,15361,11024,8215
A,T,ED5B,NR,SK,5488,5727,5605,6001,6109,6118,5259,4676,2824,2241,2220,2061,2215,2505,2851
A,T,ED5B,NR,SK0,5488,5727,5605,6001,6109,6118,5259,4676,2824,2241,2220,2061,2215,2505,2851
A,T,ED5B,NR,SK01,:,:,1591,1632,1715,1689,1381,1615,697,656,668,748,762,856,858
A,T,ED5B,NR,SK02,:,:,1377,1393,1372,1455,1326,1203,841,536,541,431,510,610,758
A,T,ED5B,NR,SK03,:,:,1589,1729,1748,1872,1525,1063,752,640,556,433,436,469,514
A,T,ED5B,NR,SK04,:,:,1048,1247,1274,1102,1027,795,534,409,455,449,507,570,721
A,T,ED5B,NR,TR,:,:,:,:,:,:,:,:,:,717648,749002,874697,1042350,1098310,1270351
A,T,ED5B,NR,TR1,:,:,:,:,:,:,:,:,:,:,35033,41906,45447,47036,52318
A,T,ED5B,NR,TR10,:,:,:,:,:,:,:,:,:,:,35033,41906,45447,47036,52318
A,T,ED5B,NR,TR2,:,:,:,:,:,:,:,:,:,:,43387,48023,52683,54552,61714
A,T,ED5B,NR,TR21,:,:,:,:,:,:,:,:,:,:,21551,24778,29091,30683,35287
A,T,ED5B,NR,TR22,:,:,:,:,:,:,:,:,:,:,21836,23245,23592,23869,26427
A,T,ED5B,NR,TR3,:,:,:,:,:,:,:,:,:,:,90122,97355,101822,97285,104845
A,T,ED5B,NR,TR31,:,:,:,:,:,:,:,:,:,:,24373,23842,24579,24394,27187
A,T,ED5B,NR,TR32,:,:,:,:,:,:,:,:,:,:,27418,29317,31019,29514,31561
A,T,ED5B,NR,TR33,:,:,:,:,:,:,:,:,:,:,38331,44196,46224,43377,46097
A,T,ED5B,NR,TR4,:,:,:,:,:,:,:,:,:,:,304299,384935,510061,562689,672218
A,T,ED5B,NR,TR41,:,:,:,:,:,:,:,:,:,:,247868,326923,450030,504820,609482
A,T,ED5B,NR,TR42,:,:,:,:,:,:,:,:,:,:,56431,58012,60031,57869,62736
A,T,ED5B,NR,TR5,:,:,:,:,:,:,:,:,:,:,44992,45837,47421,44338,49517
A,T,ED5B,NR,TR51,:,:,:,:,:,:,:,:,:,:,14554,16291,17620,17737,21017
A,T,ED5B,NR,TR52,:,:,:,:,:,:,:,:,:,:,30438,29546,29801,26601,28500
A,T,ED5B,NR,TR6,:,:,:,:,:,:,:,:,:,:,75071,81435,88108,87713,96483
A,T,ED5B,NR,TR61,:,:,:,:,:,:,:,:,:,:,34507,37208,39773,39894,43904
A,T,ED5B,NR,TR62,:,:,:,:,:,:,:,:,:,:,21496,22902,25004,24166,26501
A,T,ED5B,NR,TR63,:,:,:,:,:,:,:,:,:,:,19068,21325,23331,23653,26078
A,T,ED5B,NR,TR7,:,:,:,:,:,:,:,:,:,:,38831,42368,45543,45795,53487
A,T,ED5B,NR,TR71,:,:,:,:,:,:,:,:,:,:,18263,20794,23427,24114,29534
A,T,ED5B,NR,TR72,:,:,:,:,:,:,:,:,:,:,20568,21574,22116,21681,23953
A,T,ED5B,NR,TR8,:,:,:,:,:,:,:,:,:,:,37354,40899,42922,42972,49623
A,T,ED5B,NR,TR81,:,:,:,:,:,:,:,:,:,:,11524,12224,12125,11820,12944
A,T,ED5B,NR,TR82,:,:,:,:,:,:,:,:,:,:,7834,8455,8834,9385,11607
A,T,ED5B,NR,TR83,:,:,:,:,:,:,:,:,:,:,17996,20220,21963,21767,25072
A,T,ED5B,NR,TR9,:,:,:,:,:,:,:,:,:,:,26184,29643,32579,33175,37871
A,T,ED5B,NR,TR90,:,:,:,:,:,:,:,:,:,:,26184,29643,32579,33175,37871
A,T,ED5B,NR,TRA,:,:,:,:,:,:,:,:,:,:,15767,17516,20262,21088,24031
A,T,ED5B,NR,TRA1,:,:,:,:,:,:,:,:,:,:,9827,10844,12940,14136,17043
A,T,ED5B,NR,TRA2,:,:,:,:,:,:,:,:,:,:,5940,6672,7322,6952,6988
A,T,ED5B,NR,TRB,:,:,:,:,:,:,:,:,:,:,18273,20135,23514,26265,29197
A,T,ED5B,NR,TRB1,:,:,:,:,:,:,:,:,:,:,10359,10868,12882,14247,16403
A,T,ED5B,NR,TRB2,:,:,:,:,:,:,:,:,:,:,7914,9267,10632,12018,12794
A,T,ED5B,NR,TRC,:,:,:,:,:,:,:,:,:,:,19689,24645,31988,35402,39047
A,T,ED5B,NR,TRC1,:,:,:,:,:,:,:,:,:,:,9211,11524,15427,17654,19160
A,T,ED5B,NR,TRC2,:,:,:,:,:,:,:,:,:,:,7440,8717,10795,10764,11546
A,T,ED5B,NR,TRC3,:,:,:,:,:,:,:,:,:,:,3038,4404,5766,6984,8341
A,T,ED5B,NR,UK,588426,636614,612162,644514,710923,748687,512831,517248,:u,516200,521518,494435,484134,444470,390792
A,T,ED5B,NR,UKC,:,24897,22256,19934,29893,27169,25625,25143d,:u,28174,28651,28965,26180,24493,21319
A,T,ED5B,NR,UKD,:,63866,56941,50167,66502,60423,60365,60250d,:u,60976,52181,54199,50367,46247,39026
A,T,ED5B,NR,UKE,:,47159,40020,35913,48970,48438,38053,38903d,:u,38336,38150,38251,36521,33732,29635
A,T,ED5B,NR,UKF,:,27878,22775,22949,29851,30737,30105,30207d,:u,29178,31049,31575,28437,27793,24198
A,T,ED5B,NR,UKG,:,50811,45444,38999,49932,51768,39490,38593d,:u,36720,42964,44219,39053,38335,32678
A,T,ED5B,NR,UKH,:,36534,33440,29704,42625,40486,41558,42606d,:u,39861,40651,40974,38568,35801,29234
A,T,ED5B,NR,UKI,:,68808,56845,52590,58690,72946,67292,67318d,:u,65935,71191,70299,60602,54345,47568
A,T,ED5B,NR,UKJ,:,166174,48236,132943,194245,231215,59821,62138d,:u,62461,63320,63067,57261,54062,45648
A,T,ED5B,NR,UKK,:,34936,30866,27367,37555,35927,36490,34890d,:u,35385,36716,40313,37194,35660,30110
A,T,ED5B,NR,UKL,:,26166,23129,19857,32505,36598,36053,35240d,:u,33591,32661,31234,27075,27982,27114
A,T,ED5B,NR,UKM,:,81047,91563,89743,105298,93669,39000,42034d,:u,44789,43281,42818,36091,34445,33799
A,T,ED5B,NR,UKN,:,8337,17431,17214,20374,19306,10296,10872d,:u,8765,9471,8334,6787,7273,8673
A,T,ED5B,NR,UKN0,:,8337,17431,17214,20374,19306,10296,10872d,:u,8765,9471,8334,6787,7273,8673
A,T,ED5_6,NR,AT,247498,252893,261229,264669,223735,229802,238522,244410,253139,260975,284791,308150,350190,361797,376498
A,T,ED5_6,NR,AT1,:,141234,:,147079,128623,130416,133999,133422,145167,150455,156343,167093,189420,195478,203796
A,T,ED5_6,NR,AT11,:,834,:,1017,1248,1412,1345,1336,1596,1597,1669,1840,1993,2134,2400
A,T,ED5_6,NR,AT12,:,4531,:,5180,5661,6221,6602,6755,7495,7768,11788,14056,15312,17001,18241
A,T,ED5_6,NR,AT13,:,135869,:,140882,121714,122783,126052,125331,136076,141090,142885,151196,172115,176343,183155
A,T,ED5_6,NR,AT2,:,55850,:,57991,47619,47264,48820,49359,52775,53674,55845,60818,68130,69685,71521
A,T,ED5_6,NR,AT21,:,7232,:,8656,7346,7487,7755,7888,8282,8770,10347,11399,13471,13592,14001
A,T,ED5_6,NR,AT22,:,48618,:,49335,40273,39777,41065,41471,44493,44904,45498,49419,54659,56093,57521
A,T,ED5_6,NR,AT3,:,65034,:,68716,60736,60658,63107,63284,66512,68328,72604,80240,92641,96634,101181
A,T,ED5_6,NR,AT31,:,19103,:,20481,18874,18310,19691,20026,21272,21783,23319,26858,31587,33696,35842
A,T,ED5_6,NR,AT32,:,15350,:,15917,14131,14440,14762,14708,15636,16340,17688,19256,22374,23384,24308
A,T,ED5_6,NR,AT33,:,29481,:,30950,26236,26271,26979,26895,28072,28694,29878,31835,36206,36928,38431
A,T,ED5_6,NR,AT34,:,1100,:,1368,1495,1637,1675,1655,1532,1511,1719,2291,2473,2625,2600
A,T,ED5_6,NR,BE,:,351788,355748,359265,366982,374688,386110,389547,394427,393687,401652,425219,445309,462419,477712
A,T,ED5_6,NR,BE1,:,81409,84670,82699,83933,73231,81054,81054,83569,82495,85238,89125,95070,96643,105987
A,T,ED5_6,NR,BE10,:,81409,84670,82699,83933,73231,81054,81054,83569,82495,85238,89125,95070,96643,105987
A,T,ED5_6,NR,BE2,:,162527,161242,166100,170122,178349,181269,181269,187673,189150,192879,208624,218998,231702,240439
A,T,ED5_6,NR,BE21,:,44276,44007,45205,46083,48593,48848,48848,49821,50162,51224,54162,55419,59474,61081
A,T,ED5_6,NR,BE22,:,15316,16108,17013,17652,17914,17945,17945,18093,18075,17661,17970,20191,21415,22061
A,T,ED5_6,NR,BE23,:,53307,52366,52916,54205,56986,58172,58172,60843,61933,64283,71857,74708,78371,81074
A,T,ED5_6,NR,BE24,:,35634,34721,35555,36125,37527,38173,38173,39789,39806,40829,45245,47624,49951,52509
A,T,ED5_6,NR,BE25,:,13994,14040,15411,16057,17329,18131,18131,19127,19174,18882,19390,21056,22491,23714
A,T,ED5_6,NR,BE3,:,107852,109836,110466,112927,94066,117321,117321,123185,122042,123535,127470,131241,134074,131286
A,T,ED5_6,NR,BE31,:,22157,22177,22172,22489,21885,24484,24484,25350,24576,26207,27660,29216,31083,27625
A,T,ED5_6,NR,BE32,:,30339,31195,32085,33228,23216,33952,33952,35051,34723,34415,34805,35179,34978,34266
A,T,ED5_6,NR,BE33,:,38283,39256,38464,38918,33986,39248,39248,42126,41945,42450,43734,44971,47043,46487
A,T,ED5_6,NR,BE34,:,3446,3636,3571,3798,3012,3901,3901,4038,3735,3941,4172,3968,3825,3974
A,T,ED5_6,NR,BE35,:,13627,13572,14174,14494,11967,15736,15736,16620,17063,16522,17099,17907,17145,18934
A,T,ED5_6,NR,BG,260487,270077,261321,247006,228394,230513,228468,237909,243464,258692,264463,274247,287086,285265,284995
A,T,ED5_6,NR,BG3,:,:,:,:,:,:,89227,91487,94880,102160,105903,105959,111713,108183,105457
A,T,ED5_6,NR,BG31,:,:,:,:,:,:,1939,1712,1828,2082,2259,2194,2291,2324,2415
A,T,ED5_6,NR,BG32,:,:,:,:,:,:,35051,35297,36242,40727,42310,41143,42398,41417,41877
A,T,ED5_6,NR,BG33,:,:,:,:,:,:,36955,38607,40098,41407,43224,43379,47477,45741,43568
A,T,ED5_6,NR,BG34,:,:,:,:,:,:,15282,15871,16712,17944,18110,19243,19547,18701,17597
A,T,ED5_6,NR,BG4,:,:,:,:,:,:,139241,146422,148584,156532,158560,168288,175373,177082,179538
A,T,ED5_6,NR,BG41,:,:,:,:,:,:,111296,116767,114680,118045,117703,123176,127286,131227,133268
A,T,ED5_6,NR,BG42,:,:,:,:,:,:,27945,29655,33904,38487,40857,45112,48087,45855,46270
A,T,ED5_6,NR,CH,:,:,:,:,:,:,:,:,:,213112,224469,233488,248639,257696,269573
A,T,ED5_6,NR,CH0,:,:,:,:,:,:,:,:,:,213112,224469,233488,248639,257696,269573
A,T,ED5_6,NR,CH01,:,:,:,:,:,:,:,:,:,:,:,:,:,57236,62929
A,T,ED5_6,NR,CH02,:,:,:,:,:,:,:,:,:,:,:,:,:,50778,53798
A,T,ED5_6,NR,CH03,:,:,:,:,:,:,:,:,:,:,:,:,:,17815,17258
A,T,ED5_6,NR,CH04,:,:,:,:,:,:,:,:,:,:,:,:,:,75712,76974
A,T,ED5_6,NR,CH05,:,:,:,:,:,:,:,:,:,:,:,:,:,20386,21483
A,T,ED5_6,NR,CH06,:,:,:,:,:,:,:,:,:,:,:,:,:,17048,17785
A,T,ED5_6,NR,CH07,:,:,:,:,:,:,:,:,:,:,:,:,:,6523,6898
A,T,ED5_6,NR,CY,:,10842,10414,11934,13927,18272,20849,20078,20587,22227,25688,30986,32233,32118,31772
A,T,ED5_6,NR,CY0,:,10842,10414,11934,13927,18272,20849,20078,20587,22227,25688,30986,32233,32118,31772
A,T,ED5_6,NR,CY00,:,10842,10414,11934,13927,18272,20849,20078,20587,22227,25688,30986,32233,32118,31772
A,T,ED5_6,NR,CZ,215041,231224,253695,260044,284485,287001,318858,336307,337405,362630,392540,416847,437354,446158,440230
A,T,ED5_6,NR,CZ0,215041,231224,253695,260044,284485,287001,318858,336307,337405,362630,392540,416847,437354,446158,440230
A,T,ED5_6,NR,CZ01,:,:,:,96096,94063,108818,120844,124845,125005,134316,145363,154319,162489,165790,158522
A,T,ED5_6,NR,CZ02,:,:,:,2328,2872,2887,3236,3746,3723,4018,4364,4655,4118,4167,6825
A,T,ED5_6,NR,CZ03,:,:,:,22609,25891,25692,28557,30079,30271,32542,35236,37430,39195,39980,41425
A,T,ED5_6,NR,CZ04,:,:,:,9867,9316,10607,11797,13668,13804,14844,16076,17082,17893,18251,18122
A,T,ED5_6,NR,CZ05,:,:,:,23324,22741,25069,27865,27814,27941,30039,32524,34552,35996,36709,38241
A,T,ED5_6,NR,CZ06,:,:,:,50701,54095,60291,66966,70443,70570,75835,82078,87144,91561,93412,94603
A,T,ED5_6,NR,CZ07,:,:,:,20463,20645,23428,26032,26846,26956,28974,31367,33313,34899,35598,39304
A,T,ED5_6,NR,CZ08,:,:,:,28365,27001,30209,33561,38866,39135,42062,45532,48352,51203,52251,43188
A,T,ED5_6,NR,DE,2097694,2087044,2054838,2083945,2159708,2242397,2330457,2268741,2289465,2278897,2245138,2438600,2555559,2562716,2730963
A,T,ED5_6,NR,DE1,240073,232000,234554,243437,257239,270968,285533,292943,297567,298293,288605,309894,328344,333047,352325
A,T,ED5_6,NR,DE2,281205,275921,253016,255876,263165,274983,291286,293971,298118,302671,298531,311450,328387,335748,369116
A,T,ED5_6,NR,DE3,146825,145638,146251,145201,151329,153579,155851,152775,148524,144530,146218,149627,155991,153910,161768
A,T,ED5_6,NR,DE30,146825,145638,146251,145201,151329,153579,155851,152775,148524,144530,146218,149627,155991,153910,161768
A,T,ED5_6,NR,DE4,31975,33917,36211,39118,40815,44094,46733,48387,49046,50781,52488,57997,61287,60912,61967
A,T,ED5_6,NR,DE5,26871,27499,27611,28016,30008,31770,35004,36143,36629,32212,32684,33347,33046,32086,33651
A,T,ED5_6,NR,DE50,26871,27499,27611,28016,30008,31770,35004,36143,36629,32212,32684,33347,33046,32086,33651
A,T,ED5_6,NR,DE6,72876,71035,70429,68999,71326,74145,77022,75599,75524,76578,75136,80836,84751,86011,91011
A,T,ED5_6,NR,DE60,72876,71035,70429,68999,71326,74145,77022,75599,75524,76578,75136,80836,84751,86011,91011
A,T,ED5_6,NR,DE7,160909,159078,159154,161102,166834,175637,189361,171656,174792,175159,163107,197948,214456,219492,232150
A,T,ED5_6,NR,DE8,24924,26563,28453,29653,30562,31901,34532,37317,37305,37477,38696,46170,47928,46189,47004
A,T,ED5_6,NR,DE80,24924,26563,28453,29653,30562,31901,34532,37317,37305,37477,38696,46170,47928,46189,47004
A,T,ED5_6,NR,DE9,182009,181489,171174,170626,176447,182033,178421,180023,177977,170271,161784,180827,187623,184855,196368
A,T,ED5_6,NR,DEA,598706,595216,582821,585951,597895,606866,617915,552206,563150,558080,549894,578482,607351,606628,669874
A,T,ED5_6,NR,DEB,98582,97462,97240,98237,101740,108021,112948,116588,118591,119156,121452,126042,130233,131645,135626
A,T,ED5_6,NR,DEC,26124,25342,24409,23868,24075,24858,24937,25192,25532,25789,25654,26651,28317,29714,31594
A,T,ED5_6,NR,DEC0,26124,25342,24409,23868,24075,24858,24937,25192,25532,25789,25654,26651,28317,29714,31594
A,T,ED5_6,NR,DED,81163,87602,91377,95862,102214,109474,116871,118918,119389,118635,120416,142843,146351,142572,144952
A,T,ED5_6,NR,DEE,:,:,:,:,:,50147,55703,58351,56900,56047,56021,65545,66412,65478,67127
A,T,ED5_6,NR,DEF,52170,50417,49588,49231,:,51759,53449,54297,55478,57424,57597,61352,63878,64814,66999
A,T,ED5_6,NR,DEF0,52170,50417,49588,49231,:,51759,53449,54297,55478,57424,57597,61352,63878,64814,66999
A,T,ED5_6,NR,DEG,35182,37767,40621,44342,:,52160,54893,54375,54943,55794,56855,69589,71204,69615,69431
A,T,ED5_6,NR,DEG0,35182,37767,40621,44342,:,52160,54893,54375,54943,55794,56855,69589,71204,69615,69431
A,T,ED5_6,NR,DK,183274,189970,189162,190791,195266,201746,217130,232255,:u,232194,230707,234574,240536,258932,275009
A,T,ED5_6,NR,DK0,183274,189970,189162,190791,195266,201746,217130,232255,:u,232194,230707,234574,240536,258932,275009
A,T,ED5_6,NR,DK01,:,:,:,:,:,:,:,:,:u,105552,106768,107132,109134,115470,118140
A,T,ED5_6,NR,DK02,:,:,:,:,:,:,:,:,:u,19934,17693,19745,19493,21077,21173
A,T,ED5_6,NR,DK03,:,:,:,:,:,:,:,:,:u,35446,34750,34779,36150,40136,43845
A,T,ED5_6,NR,DK04,:,:,:,:,:,:,:,:,:u,51803,52237,53973,56020,60764,68165
A,T,ED5_6,NR,DK05,:,:,:,:,:,:,:,:,:u,19459,19259,18945,19739,21485,23686
A,T,ED5_6,NR,EE,43064,48684,53613,57778,60648,63625,65659,67760,68287,68767,68168,68399,68985,69113,67607
A,T,ED5_6,NR,EE0,43064,48684,53613,57778,60648,63625,65659,67760,68287,68767,68168,68399,68985,69113,67607
A,T,ED5_6,NR,EE00,43064,48684,53613,57778,60648,63625,65659,67760,68287,68767,68168,68399,68985,69113,67607
A,T,ED5_6,NR,EL,374122,387859,422317,478205,529233,561457,597007,646587,653003,602858,637623,672284,641844,660741,663698
A,T,ED5_6,NR,EL1,:,127003,:,:,:,:,201097,208859,:,202118,216211,:,:,214354,217764
A,T,ED5_6,NR,EL11,:,14343,:,:,:,:,30053,30175,:,31780,30311,:,:,30969,31649
A,T,ED5_6,NR,EL12,:,84866,:,:,:,:,127683,124828,:,128509,132663,:,:,130638,129567
A,T,ED5_6,NR,EL13,:,15457,:,:,:,:,17451,24638,:,19002,23587,:,:,24085,25820
A,T,ED5_6,NR,EL14,:,12337,:,:,:,:,25910,29218,:,22827,29650,:,:,28662,30728
A,T,ED5_6,NR,EL2,:,50616,:,:,:,:,107191,130094,:,118701,114379,:,:,149898,148454
A,T,ED5_6,NR,EL21,:,13058,:,:,:,:,24849,28848,:,27035,27916,:,:,29150,30676
A,T,ED5_6,NR,EL22,:,1346,:,:,:,:,2387,5252,:,5816,5790,:,:,7611,7981
A,T,ED5_6,NR,EL23,:,25154,:,:,:,:,57927,69287,:,41421,51859,:,:,82218,79636
A,T,ED5_6,NR,EL24,:,8828,:,:,:,:,15449,18269,:,16125,19363,:,:,21126,19997
A,T,ED5_6,NR,EL25,:,2230,:,:,:,:,6579,8438,:,28304,9451,:,:,9793,10164
A,T,ED5_6,NR,EL3,:,189652,:,:,:,:,249985,265203,:,237605,238640,:,:,243638,242968
A,T,ED5_6,NR,EL30,:,189652,:,:,:,:,249985,265203,:,237605,238640,:,:,243638,242968
A,T,ED5_6,NR,EL4,:,18607,:,:,:,:,38734,42431,:,44434,45552,:,:,52851,54512
A,T,ED5_6,NR,EL41,:,2544,:,:,:,:,7109,8343,:,6351,7140,:,:,8956,9772
A,T,ED5_6,NR,EL42,:,:z,:,:,:,:,1708,:z,:,3224,2970,:,:,3566,3750
A,T,ED5_6,NR,EL43,:,16063,:,:,:,:,29917,34088,:,34859,35442,:,:,40329,40990
A,T,ED5_6,NR,ES,1746170,1786778,1828987,1833527,1832760,1840607,1839903,1809353,1789254,1777498,1781019,1800834,1878973,1950482,1965829
A,T,ED5_6,NR,ES1,174521,178137,182011,181627,176219,174423,171640,163956,156323,148976,143826,143366,144276,162490,160009
A,T,ED5_6,NR,ES11,106826,111668,114084,115067,112535,111991,111672,106425,101827,97123,93339,94375,94529,105227,102683
A,T,ED5_6,NR,ES12,49161,48147,49389,48520,46175,45214,43232,41371,39035,36732,35305,34050,34336,38647,38123
A,T,ED5_6,NR,ES13,18534,18322,18538,18040,17509,17218,16736,16160,15461,15121,15182,14941,15411,18616,19203
A,T,ED5_6,NR,ES2,175372,177832,182067,177763,172210,169978,164967,162431,156394,152082,149768,145311,149706,175116,176308
A,T,ED5_6,NR,ES21,93102,94734,96620,95919,92802,90989,88211,86359,82237,78729,77082,73544,76974,83708,83104
A,T,ED5_6,NR,ES22,24972,24485,23866,22680,22663,22433,21871,21760,21056,21972,21496,20757,20715,24702,24214
A,T,ED5_6,NR,ES23,7761,8298,8613,8879,8458,8989,8928,8984,8829,8764,8534,8406,8469,15522,17650
A,T,ED5_6,NR,ES24,49537,50315,52968,50285,48287,47567,45957,45328,44272,42617,42656,42604,43548,51184,51340
A,T,ED5_6,NR,ES3,290047,291611,291226,295562,294589,296836,294765,291622,287025,290410,291603,296259,304583,371827,370443
A,T,ED5_6,NR,ES30,290047,291611,291226,295562,294589,296836,294765,291622,287025,290410,291603,296259,304583,371827,370443
A,T,ED5_6,NR,ES4,182736,188641,193422,193527,192121,186317,182671,181282,176763,176337,174005,170046,175563,201628,206379
A,T,ED5_6,NR,ES41,118100,120041,122078,119385,118246,113895,110765,109679,105863,104015,103529,100071,100761,112373,114770
A,T,ED5_6,NR,ES42,36925,39072,43722,41773,41693,40695,40512,40754,40912,40715,41223,40443,44399,53840,55495
A,T,ED5_6,NR,ES43,27711,29528,27622,32369,32182,31727,31394,30849,29988,31607,29253,29532,30403,35415,36114
A,T,ED5_6,NR,ES5,394241,413462,431019,424244,424324,433250,434685,434299,431118,428144,435564,454206,481212,581662,575049
A,T,ED5_6,NR,ES51,224322,236650,249713,248635,239844,241469,241400,241562,238801,233536,237536,250930,263180,333070,328756
A,T,ED5_6,NR,ES52,150789,159808,164074,158949,168305,175074,176387,175537,175066,175055,180380,184632,198351,224126,222094
A,T,ED5_6,NR,ES53,19130,17004,17232,16660,16175,16707,16898,17200,17251,19553,17648,18644,19681,24466,24199
A,T,ED5_6,NR,ES6,332801,339592,345755,348742,351776,351814,348043,341882,339175,338194,338936,339709,362177,394319,408597
A,T,ED5_6,NR,ES61,286551,293467,303126,301560,303277,300998,296935,291848,288931,288318,288896,288334,306495,329668,340373
A,T,ED5_6,NR,ES62,46250,46125,42629,47182,48499,48202,48370,47337,47325,46931,47032,48188,52054,59604,63049
A,T,ED5_6,NR,ES63,:,:,:,:,:,1398,1493,1479,1653,1662,1725,1832,2065,2720,2692
A,T,ED5_6,NR,ES64,:,:,:,:,:,1216,1245,1218,1266,1283,1283,1355,1563,2327,2483
